time;load_user1;load_user2;load_user3;load_user4;load_user5;load_user6;load_user7;load_user8;load_user9;load_user10;std_load_user1;std_load_user2;std_load_user3;std_load_user4;std_load_user5;std_load_user6;std_load_user7;std_load_user8;std_load_user9;std_load_user10;pv;std_pv;wind;std_wind
89;40.4204431;10.36719437;15.55624741;3.62810856;37.29146994;20.86243017;17.08093494;21.12341772;10.61926176;3.316326531;2.218916864;1.671518062;4.666874222;0.111387622;3.379455225;2.010885331;1.79428859;2.608816056;3.185778527;0.994897959;0;0;0.188266667;0.156466794
90;40.4204431;10.36719437;15.55624741;3.62810856;37.29146994;20.86243017;17.08093494;21.12341772;10.61926176;3.316326531;2.218916864;1.671518062;4.666874222;0.111387622;3.379455225;2.010885331;1.79428859;2.608816056;3.185778527;0.994897959;0;0;0.188266667;0.156466794
91;40.4204431;10.36719437;15.55624741;3.62810856;37.29146994;20.86243017;17.08093494;21.12341772;10.61926176;3.316326531;2.218916864;1.671518062;4.666874222;0.111387622;3.379455225;2.010885331;1.79428859;2.608816056;3.185778527;0.994897959;0;0;0.188266667;0.156466794
92;40.4204431;10.36719437;15.55624741;3.62810856;37.29146994;20.86243017;17.08093494;21.12341772;10.61926176;3.316326531;2.218916864;1.671518062;4.666874222;0.111387622;3.379455225;2.010885331;1.79428859;2.608816056;3.185778527;0.994897959;0;0;0.188266667;0.156466794
93;33.72356495;9.317282322;14.41988377;3.603957437;34.60812087;19.24464618;14.89185418;17.01476793;9.766722878;3.199404762;2.144787562;1.20774936;4.325965131;0.113400814;2.415119955;2.039394001;1.682743754;2.206103666;2.930016863;0.959821429;0;0;0.1895;0.163437798
94;33.72356495;9.317282322;14.41988377;3.603957437;34.60812087;19.24464618;14.89185418;17.01476793;9.766722878;3.199404762;2.144787562;1.20774936;4.325965131;0.113400814;2.415119955;2.039394001;1.682743754;2.206103666;2.930016863;0.959821429;0;0;0.1895;0.163437798
95;33.72356495;9.317282322;14.41988377;3.603957437;34.60812087;19.24464618;14.89185418;17.01476793;9.766722878;3.199404762;2.144787562;1.20774936;4.325965131;0.113400814;2.415119955;2.039394001;1.682743754;2.206103666;2.930016863;0.959821429;0;0;0.1895;0.163437798
96;33.72356495;9.317282322;14.41988377;3.603957437;34.60812087;19.24464618;14.89185418;17.01476793;9.766722878;3.199404762;2.144787562;1.20774936;4.325965131;0.113400814;2.415119955;2.039394001;1.682743754;2.206103666;2.930016863;0.959821429;0;0;0.1895;0.163437798
97;32.01158107;8.179419525;24.90660025;3.56169297;31.26377085;18.29027002;15.02703646;15.02109705;16.16544875;18.98915816;2.404195087;1.786428113;7.471980075;0.106365212;2.172217096;2.251506114;1.49938241;1.703118805;1.987537112;3.118550155;0;0;0.193766667;0.18201737
98;32.01158107;8.179419525;24.90660025;3.56169297;31.26377085;18.29027002;15.02703646;15.02109705;16.16544875;18.98915816;2.404195087;1.786428113;7.471980075;0.106365212;2.172217096;2.251506114;1.49938241;1.703118805;1.987537112;3.118550155;0;0;0.193766667;0.18201737
99;32.01158107;8.179419525;24.90660025;3.56169297;31.26377085;18.29027002;15.02703646;15.02109705;16.16544875;18.98915816;2.404195087;1.786428113;7.471980075;0.106365212;2.172217096;2.251506114;1.49938241;1.703118805;1.987537112;3.118550155;0;0;0.193766667;0.18201737
100;32.01158107;8.179419525;24.90660025;3.56169297;31.26377085;18.29027002;15.02703646;15.02109705;16.16544875;18.98915816;2.404195087;1.786428113;7.471980075;0.106365212;2.172217096;2.251506114;1.49938241;1.703118805;1.987537112;3.118550155;0;0;0.193766667;0.18201737
101;28.10506882;7.162489006;22.28102947;3.591881875;29.44601826;15.84031657;12.9556951;12.55274262;15.6735994;18.87755102;2.125230125;1.516781554;6.684308842;0.096121829;2.678702311;2.14108636;1.021739415;1.492622139;1.421057284;2.915834759;0;0;0.192333333;0.181066445
102;28.10506882;7.162489006;22.28102947;3.591881875;29.44601826;15.84031657;12.9556951;12.55274262;15.6735994;18.87755102;2.125230125;1.516781554;6.684308842;0.096121829;2.678702311;2.14108636;1.021739415;1.492622139;1.421057284;2.915834759;0;0;0.192333333;0.181066445
103;28.10506882;7.162489006;22.28102947;3.591881875;29.44601826;15.84031657;12.9556951;12.55274262;15.6735994;18.87755102;2.125230125;1.516781554;6.684308842;0.096121829;2.678702311;2.14108636;1.021739415;1.492622139;1.421057284;2.915834759;0;0;0.192333333;0.181066445
104;28.10506882;7.162489006;22.28102947;3.591881875;29.44601826;15.84031657;12.9556951;12.55274262;15.6735994;18.87755102;2.125230125;1.516781554;6.684308842;0.096121829;2.678702311;2.14108636;1.021739415;1.492622139;1.421057284;2.915834759;0;0;0.192333333;0.181066445
105;25.54548506;6.766710642;21.55977584;3.567730751;29.32011331;14.75791434;12.41496599;11.7035865;15.77665355;18.9360119;1.814861903;1.551500511;6.467932752;0.12111942;2.629807172;1.457576252;1.117132548;1.073542232;1.254176091;2.967116581;0;0;0.187733333;0.18069825
106;25.54548506;6.766710642;21.55977584;3.567730751;29.32011331;14.75791434;12.41496599;11.7035865;15.77665355;18.9360119;1.814861903;1.551500511;6.467932752;0.12111942;2.629807172;1.457576252;1.117132548;1.073542232;1.254176091;2.967116581;0;0;0.187733333;0.18069825
107;25.54548506;6.766710642;21.55977584;3.567730751;29.32011331;14.75791434;12.41496599;11.7035865;15.77665355;18.9360119;1.814861903;1.551500511;6.467932752;0.12111942;2.629807172;1.457576252;1.117132548;1.073542232;1.254176091;2.967116581;0;0;0.187733333;0.18069825
108;25.54548506;6.766710642;21.55977584;3.567730751;29.32011331;14.75791434;12.41496599;11.7035865;15.77665355;18.9360119;1.814861903;1.551500511;6.467932752;0.12111942;2.629807172;1.457576252;1.117132548;1.073542232;1.254176091;2.967116581;0;0;0.187733333;0.18069825
109;24.32443773;6.420404573;21.16023246;3.597919656;29.32011331;14.06540968;11.91784406;11.28164557;16.84935357;18.97321429;1.725895366;1.452513572;6.348069738;0.099779413;2.063993408;1.108596101;1.075686943;0.966624396;1.242949824;3.074003317;0;0;0.181866667;0.178114402
110;24.32443773;6.420404573;21.16023246;3.597919656;29.32011331;14.06540968;11.91784406;11.28164557;16.84935357;18.97321429;1.725895366;1.452513572;6.348069738;0.099779413;2.063993408;1.108596101;1.075686943;0.966624396;1.242949824;3.074003317;0;0;0.181866667;0.178114402
111;24.32443773;6.420404573;21.16023246;3.597919656;29.32011331;14.06540968;11.91784406;11.28164557;16.84935357;18.97321429;1.725895366;1.452513572;6.348069738;0.099779413;2.063993408;1.108596101;1.075686943;0.966624396;1.242949824;3.074003317;0;0;0.181866667;0.178114402
112;24.32443773;6.420404573;21.16023246;3.597919656;29.32011331;14.06540968;11.91784406;11.28164557;16.84935357;18.97321429;1.725895366;1.452513572;6.348069738;0.099779413;2.063993408;1.108596101;1.075686943;0.966624396;1.242949824;3.074003317;0;0;0.181866667;0.178114402
113;23.93001007;5.93117854;21.45599834;3.585844094;28.75354108;13.14013035;11.85243328;10.87552743;15.93591906;19.38244048;1.737150684;1.269625206;6.436799502;0.091910048;2.437140133;1.054419571;1.074726422;0.938330043;1.234842318;3.100602787;0;0;0.180066667;0.180325746
114;23.93001007;5.93117854;21.45599834;3.585844094;28.75354108;13.14013035;11.85243328;10.87552743;15.93591906;19.38244048;1.737150684;1.269625206;6.436799502;0.091910048;2.437140133;1.054419571;1.074726422;0.938330043;1.234842318;3.100602787;0;0;0.180066667;0.180325746
115;23.93001007;5.93117854;21.45599834;3.585844094;28.75354108;13.14013035;11.85243328;10.87552743;15.93591906;19.38244048;1.737150684;1.269625206;6.436799502;0.091910048;2.437140133;1.054419571;1.074726422;0.938330043;1.234842318;3.100602787;0;0;0.180066667;0.180325746
116;23.93001007;5.93117854;21.45599834;3.585844094;28.75354108;13.14013035;11.85243328;10.87552743;15.93591906;19.38244048;1.737150684;1.269625206;6.436799502;0.091910048;2.437140133;1.054419571;1.074726422;0.938330043;1.234842318;3.100602787;0;0;0.180066667;0.180325746
117;24.85313864;6.222515391;21.32108759;3.417204687;28.74567202;12.93645251;11.73033316;11.27637131;15.39254263;18.96258503;1.572840198;0.999754226;6.396326276;0.087790983;2.172217096;1.084313365;1.005348757;1.116471054;1.274000513;2.902375721;0;0;0.182266667;0.185699225
118;24.85313864;6.222515391;21.32108759;3.417204687;28.74567202;12.93645251;11.73033316;11.27637131;15.39254263;18.96258503;1.572840198;0.999754226;6.396326276;0.087790983;2.172217096;1.084313365;1.005348757;1.116471054;1.274000513;2.902375721;0;0;0.182266667;0.185699225
119;24.85313864;6.222515391;21.32108759;3.417204687;28.74567202;12.93645251;11.73033316;11.27637131;15.39254263;18.96258503;1.572840198;0.999754226;6.396326276;0.087790983;2.172217096;1.084313365;1.005348757;1.116471054;1.274000513;2.902375721;0;0;0.182266667;0.185699225
120;24.85313864;6.222515391;21.32108759;3.417204687;28.74567202;12.93645251;11.73033316;11.27637131;15.39254263;18.96258503;1.572840198;0.999754226;6.396326276;0.087790983;2.172217096;1.084313365;1.005348757;1.116471054;1.274000513;2.902375721;0;0;0.182266667;0.185699225
121;24.51325948;10.76297274;21.45599834;3.984696318;29.49323261;12.83170391;11.62567591;11.40295359;15.20048717;18.88818027;2.101182924;1.299879618;6.436799502;0.872581915;2.518980558;1.1152754;0.928062902;1.473763286;1.30429481;3.073642096;0;0;0.185666667;0.186362519
122;24.51325948;10.76297274;21.45599834;3.984696318;29.49323261;12.83170391;11.62567591;11.40295359;15.20048717;18.88818027;2.101182924;1.299879618;6.436799502;0.872581915;2.518980558;1.1152754;0.928062902;1.473763286;1.30429481;3.073642096;0;0;0.185666667;0.186362519
123;24.51325948;10.76297274;21.45599834;3.984696318;29.49323261;12.83170391;11.62567591;11.40295359;15.20048717;18.88818027;2.101182924;1.299879618;6.436799502;0.872581915;2.518980558;1.1152754;0.928062902;1.473763286;1.30429481;3.073642096;0;0;0.185666667;0.186362519
124;24.51325948;10.76297274;21.45599834;3.984696318;29.49323261;12.83170391;11.62567591;11.40295359;15.20048717;18.88818027;2.101182924;1.299879618;6.436799502;0.872581915;2.518980558;1.1152754;0.928062902;1.473763286;1.30429481;3.073642096;0;0;0.185666667;0.186362519
125;23.76636455;12.10971856;21.10315484;13.39317312;28.34435002;10.86475791;13.44409559;11.71940928;17.33183436;19.15922619;2.014478469;0.989145745;6.330946451;4.017951937;2.512869979;1.159566092;1.136164244;1.524441261;1.650559732;3.433416523;0.020767085;0.018301938;0.1811;0.181398276
126;23.76636455;12.10971856;21.10315484;13.39317312;28.34435002;10.86475791;13.44409559;11.71940928;17.33183436;19.15922619;2.014478469;0.989145745;6.330946451;4.017951937;2.512869979;1.159566092;1.136164244;1.524441261;1.650559732;3.433416523;0.022249627;0.018301938;0.1811;0.181398276
127;23.76636455;12.10971856;21.10315484;13.39317312;28.34435002;10.86475791;13.44409559;11.71940928;17.33183436;19.15922619;2.014478469;0.989145745;6.330946451;4.017951937;2.512869979;1.159566092;1.136164244;1.524441261;1.650559732;3.433416523;0.021722889;0.018301938;0.1811;0.181398276
128;23.76636455;12.10971856;21.10315484;13.39317312;28.34435002;10.86475791;13.44409559;11.71940928;17.33183436;19.15922619;2.014478469;0.989145745;6.330946451;4.017951937;2.512869979;1.159566092;1.136164244;1.524441261;1.650559732;3.433416523;0.01812105;0.018301938;0.1811;0.181398276
129;29.79607251;9.608619173;24.53300125;24.36944046;28.79288637;11.07425512;13.42665271;16.39240506;24.58309912;21.7102466;4.472390156;1.255102558;7.247245686;7.310832138;3.121079041;1.057157056;1.139690834;1.966016554;5.618703964;4.610355403;0.195745543;0.08418923;0.136466667;0.169600694
130;29.79607251;9.608619173;24.53300125;24.36944046;28.79288637;11.07425512;13.42665271;16.39240506;24.58309912;21.7102466;4.472390156;1.255102558;7.247245686;7.310832138;3.121079041;1.057157056;1.139690834;1.966016554;5.618703964;4.610355403;0.164000212;0.08418923;0.136466667;0.169600694
131;29.79607251;9.608619173;24.53300125;24.36944046;28.79288637;11.07425512;13.42665271;16.39240506;24.58309912;21.7102466;4.472390156;1.255102558;7.247245686;7.310832138;3.121079041;1.057157056;1.139690834;1.966016554;5.618703964;4.610355403;0.173882385;0.08418923;0.136466667;0.169600694
132;29.79607251;9.608619173;24.53300125;24.36944046;28.79288637;11.07425512;13.42665271;16.39240506;24.58309912;21.7102466;4.472390156;1.255102558;7.247245686;7.310832138;3.121079041;1.057157056;1.139690834;1.966016554;5.618703964;4.610355403;0.167312915;0.08418923;0.136466667;0.169600694
133;33.34592145;7.745162709;33.84703196;38.03933525;30.01259049;11.66783054;15.65061922;18.10654008;32.6775342;24.13371599;5.331710471;1.381403202;10.15410959;11.41180057;3.691586784;1.522019466;1.77238145;1.767666022;6.837284407;4.054431265;0.424156139;0.129382908;0.1496;0.210064456
134;33.34592145;7.745162709;33.84703196;38.03933525;30.01259049;11.66783054;15.65061922;18.10654008;32.6775342;24.13371599;5.331710471;1.381403202;10.15410959;11.41180057;3.691586784;1.522019466;1.77238145;1.767666022;6.837284407;4.054431265;0.416614166;0.129382908;0.1496;0.210064456
135;33.34592145;7.745162709;33.84703196;38.03933525;30.01259049;11.66783054;15.65061922;18.10654008;32.6775342;24.13371599;5.331710471;1.381403202;10.15410959;11.41180057;3.691586784;1.522019466;1.77238145;1.767666022;6.837284407;4.054431265;0.292923231;0.129382908;0.1496;0.210064456
136;33.34592145;7.745162709;33.84703196;38.03933525;30.01259049;11.66783054;15.65061922;18.10654008;32.6775342;24.13371599;5.331710471;1.381403202;10.15410959;11.41180057;3.691586784;1.522019466;1.77238145;1.767666022;6.837284407;4.054431265;0.383636213;0.129382908;0.1496;0.210064456
137;33.1361195;6.876649077;34.62017435;38.09463176;32.55429651;12.30214153;18.51997209;16.26582278;31.68446693;24.03805272;3.911013652;1.723129188;9.954635504;11.42838953;5.341460438;2.019742119;2.066096314;2.969315438;5.426443301;3.882403518;0.4921927;0.132231493;0.180566667;0.246790248
138;33.1361195;6.876649077;34.62017435;38.09463176;32.55429651;12.30214153;18.51997209;16.26582278;31.68446693;24.03805272;3.911013652;1.723129188;9.954635504;11.42838953;5.341460438;2.019742119;2.066096314;2.969315438;5.426443301;3.882403518;0.495014528;0.132231493;0.180566667;0.246790248
139;33.1361195;6.876649077;34.62017435;38.09463176;32.55429651;12.30214153;18.51997209;16.26582278;31.68446693;24.03805272;3.911013652;1.723129188;9.954635504;11.42838953;5.341460438;2.019742119;2.066096314;2.969315438;5.426443301;3.882403518;0.539468149;0.132231493;0.180566667;0.246790248
140;33.1361195;6.876649077;34.62017435;38.09463176;32.55429651;12.30214153;18.51997209;16.26582278;31.68446693;24.03805272;3.911013652;1.723129188;9.954635504;11.42838953;5.341460438;2.019742119;2.066096314;2.969315438;5.426443301;3.882403518;0.438707289;0.132231493;0.180566667;0.246790248
141;35.22994293;7.129507476;33.33852221;35.33727881;34.52943028;13.17504655;20.26425955;14.25105485;32.07326213;24.09119898;3.244864849;1.850923372;9.457778587;10.60118364;4.487262577;2.647546185;2.438109869;2.721599348;5.561173877;4.317016724;0.589692286;0.131331274;0.187333333;0.251869196
142;35.22994293;7.129507476;33.33852221;35.33727881;34.52943028;13.17504655;20.26425955;14.25105485;32.07326213;24.09119898;3.244864849;1.850923372;9.457778587;10.60118364;4.487262577;2.647546185;2.438109869;2.721599348;5.561173877;4.317016724;0.672838036;0.131331274;0.187333333;0.251869196
143;35.22994293;7.129507476;33.33852221;35.33727881;34.52943028;13.17504655;20.26425955;14.25105485;32.07326213;24.09119898;3.244864849;1.850923372;9.457778587;10.60118364;4.487262577;2.647546185;2.438109869;2.721599348;5.561173877;4.317016724;0.624498563;0.131331274;0.187333333;0.251869196
144;35.22994293;7.129507476;33.33852221;35.33727881;34.52943028;13.17504655;20.26425955;14.25105485;32.07326213;24.09119898;3.244864849;1.850923372;9.457778587;10.60118364;4.487262577;2.647546185;2.438109869;2.721599348;5.561173877;4.317016724;0.612889374;0.131331274;0.187333333;0.251869196
145;36.16565962;7.552770449;33.17766708;27.13582018;34.85206169;14.76955307;21.74254317;16.59810127;26.88776466;25.60055272;3.745948584;1.753473762;9.953300125;8.140746055;5.070943761;2.685723623;2.423555453;3.396241223;5.298900604;3.977423839;0.629903285;0.151841361;0.185533333;0.253060267
146;36.16565962;7.552770449;33.17766708;27.13582018;34.85206169;14.76955307;21.74254317;16.59810127;26.88776466;25.60055272;3.745948584;1.753473762;9.953300125;8.140746055;5.070943761;2.685723623;2.423555453;3.396241223;5.298900604;3.977423839;0.586537613;0.151841361;0.185533333;0.253060267
147;36.16565962;7.552770449;33.17766708;27.13582018;34.85206169;14.76955307;21.74254317;16.59810127;26.88776466;25.60055272;3.745948584;1.753473762;9.953300125;8.140746055;5.070943761;2.685723623;2.423555453;3.396241223;5.298900604;3.977423839;0.633779657;0.151841361;0.185533333;0.253060267
148;36.16565962;7.552770449;33.17766708;27.13582018;34.85206169;14.76955307;21.74254317;16.59810127;26.88776466;25.60055272;3.745948584;1.753473762;9.953300125;8.140746055;5.070943761;2.685723623;2.423555453;3.396241223;5.298900604;3.977423839;0.67398857;0.151841361;0.185533333;0.253060267
149;33.31654918;7.81112577;31.99979244;20.1118484;31.39754485;13.4660149;20.38635967;14.69409283;31.44556867;25.06909014;3.215872577;1.5166579;9.599937733;6.033554519;3.810579478;2.887185869;2.15704011;3.207568174;6.082503715;4.761983098;0.632374136;0.157473136;0.1815;0.251849127
150;33.31654918;7.81112577;31.99979244;20.1118484;31.39754485;13.4660149;20.38635967;14.69409283;31.44556867;25.06909014;3.215872577;1.5166579;9.599937733;6.033554519;3.810579478;2.887185869;2.15704011;3.207568174;6.082503715;4.761983098;0.635878021;0.157473136;0.1815;0.251849127
151;33.31654918;7.81112577;31.99979244;20.1118484;31.39754485;13.4660149;20.38635967;14.69409283;31.44556867;25.06909014;3.215872577;1.5166579;9.599937733;6.033554519;3.810579478;2.887185869;2.15704011;3.207568174;6.082503715;4.761983098;0.607130904;0.157473136;0.1815;0.251849127
152;33.31654918;7.81112577;31.99979244;20.1118484;31.39754485;13.4660149;20.38635967;14.69409283;31.44556867;25.06909014;3.215872577;1.5166579;9.599937733;6.033554519;3.810579478;2.887185869;2.15704011;3.207568174;6.082503715;4.761983098;0.585961089;0.157473136;0.1815;0.251849127
153;35.17119839;7.833113456;32.4252802;28.85838116;30.96474662;12.41852886;18.45892203;14.96308017;31.04272063;24.73426871;3.43590313;1.278653242;9.72758406;8.657514347;3.810117164;2.707988882;2.221537156;2.726274146;5.620208632;4.392777149;0.572349199;0.141914176;0.1785;0.248308311
154;35.17119839;7.833113456;32.4252802;28.85838116;30.96474662;12.41852886;18.45892203;14.96308017;31.04272063;24.73426871;3.43590313;1.278653242;9.72758406;8.657514347;3.810117164;2.707988882;2.221537156;2.726274146;5.620208632;4.392777149;0.571132806;0.141914176;0.1785;0.248308311
155;35.17119839;7.833113456;32.4252802;28.85838116;30.96474662;12.41852886;18.45892203;14.96308017;31.04272063;24.73426871;3.43590313;1.278653242;9.72758406;8.657514347;3.810117164;2.707988882;2.221537156;2.726274146;5.620208632;4.392777149;0.496540556;0.141914176;0.1785;0.248308311
156;35.17119839;7.833113456;32.4252802;28.85838116;30.96474662;12.41852886;18.45892203;14.96308017;31.04272063;24.73426871;3.43590313;1.278653242;9.72758406;8.657514347;3.810117164;2.707988882;2.221537156;2.726274146;5.620208632;4.392777149;0.47272314;0.141914176;0.1785;0.248308311
157;34.47045989;7.767150396;31.54317144;30.11549498;29.25716084;13.05865922;17.06349206;14.10864979;26.32565111;24.16028912;3.668856312;1.611312435;9.462951432;9.034648494;4.453732942;3.085214618;1.789018396;3.478055997;3.966053036;3.395846732;0.319630621;0.121877478;0.1696;0.236656393
158;34.47045989;7.767150396;31.54317144;30.11549498;29.25716084;13.05865922;17.06349206;14.10864979;26.32565111;24.16028912;3.668856312;1.611312435;9.462951432;9.034648494;4.453732942;3.085214618;1.789018396;3.478055997;3.966053036;3.395846732;0.348473256;0.121877478;0.1696;0.236656393
159;34.47045989;7.767150396;31.54317144;30.11549498;29.25716084;13.05865922;17.06349206;14.10864979;26.32565111;24.16028912;3.668856312;1.611312435;9.462951432;9.034648494;4.453732942;3.085214618;1.789018396;3.478055997;3.966053036;3.395846732;0.375896757;0.121877478;0.1696;0.236656393
160;34.47045989;7.767150396;31.54317144;30.11549498;29.25716084;13.05865922;17.06349206;14.10864979;26.32565111;24.16028912;3.668856312;1.611312435;9.462951432;9.034648494;4.453732942;3.085214618;1.789018396;3.478055997;3.966053036;3.395846732;0.407024523;0.121877478;0.1696;0.236656393
161;32.67875126;7.20646438;30.97758406;29.54519369;29.67422096;13.07611732;17.02860631;13.33333333;22.2737493;23.85735544;3.544090496;1.520774283;9.293275218;8.863558106;4.090363116;2.451583269;1.960994676;2.927601026;3.86102685;3.649115896;0.178895069;0.082043029;0.1518;0.218226456
