time,load_user1,load_user2,load_user3,load_user4,load_user5,load_user6,load_user7,load_user8,load_user9,load_user10,load_user11,pv,wind
619,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.619939403,0.035486229
620,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.672184271,0.082028881
621,1.868567,2.12163,3.541425,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.800679752,0.052739257
622,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.704384655,0.085957945
623,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.643066021,0.082420991
624,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.46348186,0.050926652
625,2.121076,2.545956,4.7219,0.198083,0.147296,0.292869,0.292869,0.332955,0.151651,0.202202,0.110985,0.718737496,0.0939332
626,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.357668539,0.113173178
627,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.458218883,0.075522171
628,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.558120919,0.07076939
629,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.573833544,0.071669561
630,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.55089807,0.099106388
631,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.718121596,0.114742994
632,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.658967901,0.134419968
633,1.616058,1.272978,3.147933,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.560934597,0.117164547
634,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.501105463,0.143371157
635,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.575538011,0.13710643
636,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.497465383,0.137241239
637,1.363549,0.636489,2.36095,0.264111,0.269134,0.553197,0.553197,0.44394,0.202202,0.269602,0.44394,0.559044196,0.13118053
638,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.567708308,0.159693684
639,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.485894068,0.170543684
640,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.239647,0.269602,0.44394,0.462439692,0.166257542
641,1.363549,0.636489,2.36095,0.176074,0.240038,0.504386,0.504386,0.29596,0.172246,0.179735,0.44394,0.347924966,0.197745829
642,1.363549,0.636489,2.36095,0.132055,0.207306,0.439304,0.439304,0.22197,0.157268,0.134801,0.22197,0.233754618,0.248559418
643,1.363549,0.636489,2.36095,0.132055,0.207306,0.439304,0.439304,0.22197,0.157268,0.134801,0.22197,0.411385285,0.205133502
644,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.190968,0.22197,0.280187936,0.221191976
645,1.11104,1.485141,2.36095,0.132055,0.370968,0.602009,0.602009,0.22197,0.194713,0.228413,0.22197,0.18867827,0.291996134
646,0.984785,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.213435,0.247136,0.22197,0.179566212,0.21579432
647,0.984785,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.213435,0.247136,0.22197,0.187662896,0.247856555
648,0.984785,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.288325,0.322025,0.22197,0.22825236,0.327791738
649,0.449466,1.909467,3.934916,0.220092,0.490988,0.813525,0.813525,0.36995,0.39317,0.449337,0.22197,0.065627259,0.194884233
650,0.181806,1.909467,4.7219,0.264111,0.52372,0.878607,0.878607,0.505598,0.42687,0.494271,0.505598,0.073906976,0.292059452
651,0.181806,1.909467,4.7219,0.337475,0.52372,0.878607,0.878607,0.752231,0.50176,0.569161,0.752231,0.081737213,0.339658927
652,0.181806,1.909467,4.7219,0.484203,0.52372,0.878607,0.878607,0.937206,0.539205,0.606605,0.875548,0.04808792,0.293089943
653,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.009111539,0.287751295
654,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.00728812,0.345595758
655,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.008633221,0.34227287
656,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.008437842,0.235716313
657,0.181806,0.721354,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.195656225
658,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.263174251
659,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.21134112
660,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.24812697
661,0.181806,0.127298,3.934916,0.308129,0.272771,0.455574,0.455574,0.51793,0.280836,0.314536,0.998864,0,0.107738714
662,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.25594532
663,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.248482129
664,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.230490546
665,0.181806,0.127298,1.967458,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.142437667
666,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.190357374
667,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.189267999
668,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.21936806
669,0.353513,0.212163,0.550888,0.099042,0.081831,0.146435,0.146435,0.166477,0.084251,0.101101,0.277462,0,0.133151706
670,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.156912972
671,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.19488465
672,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.141503058
673,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.24538801
674,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.159232559
675,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.174373951
676,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.160645026
677,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.180164237
678,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.134609763
679,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.136853622
680,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.134878129
681,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.249490502
682,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.20989399
683,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.183782062
684,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.255949931
685,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.136712732
686,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.224537385
687,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.158419948
688,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.130411273
689,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.175388454
690,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.23729659
691,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.174092563
692,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.183573145
693,0.439366,0.509191,0.236095,0.176074,0.158207,0.260328,0.260328,0.29596,0.162885,0.179735,0.110985,9.12E-05,0.100013444
694,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,9.14E-05,0.160969548
695,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.000124962,0.185533923
696,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.000113954,0.190999755
697,0.600971,1.909467,0.236095,0.363152,0.310959,0.536927,0.536927,0.610417,0.282708,0.333259,0.388447,0.029451552,0.053496854
698,0.681774,2.545956,0.236095,0.410839,0.360058,0.63455,0.63455,0.721402,0.314536,0.381937,0.721402,0.028859275,0.064327185
699,0.681774,2.545956,0.236095,0.374157,0.360058,0.63455,0.63455,0.721402,0.314536,0.381937,0.721402,0.014212468,0.091103536
700,0.984785,2.545956,0.236095,0.374157,0.323688,0.63455,0.63455,0.721402,0.277091,0.344492,0.690573,0.034859601,0.091139112
701,1.742312,2.545956,0.236095,0.337475,0.305503,0.63455,0.63455,0.628914,0.220924,0.288325,0.628914,0.15633635,0.082800244
702,2.121076,2.545956,0.236095,0.319134,0.305503,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.151351243,0.095007621
703,2.121076,2.545956,0.236095,0.319134,0.269134,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.143969106,0.12340977
704,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.29596,0.05055,0.067401,0.29596,0.204082699,0.080979188
705,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.29596,0.05055,0.067401,0.234301,0.312001786,0.149137529
706,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.265131,0.05055,0.067401,0.203472,0.409509898,0.126676212
707,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.355193994,0.111750338
708,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.363065967,0.138787242
709,1.616058,1.697304,0.865682,0.066028,0.067283,0.178976,0.178976,0.141814,0.05055,0.067401,0.203472,0.477273668,0.087925856
710,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.425682029,0.102170051
711,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.509139418,0.119282227
712,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.444522132,0.123988856
713,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.623944608,0.098788295
714,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.676663218,0.080808679
715,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.643974625,0.051205139
716,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.570771257,0.129950583
717,1.868567,2.12163,3.541425,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.519780657,0.102142375
718,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.626665549,0.092306309
719,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.900731712,0.112919177
720,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.660007944,0.099002937
721,2.121076,2.545956,4.7219,0.198083,0.147296,0.292869,0.292869,0.332955,0.151651,0.202202,0.110985,0.489169903,0.104071679
722,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.617973807,0.048580023
723,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.812394151,0.140218505
724,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.987050991,0.172411449
725,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.611705265,0.097775744
726,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.558360995,0.158868323
727,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.653848493,0.108083437
728,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.578367922,0.158893575
729,1.616058,1.272978,3.147933,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.596179638,0.208216323
730,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.528437728,0.163028845
731,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.426286206,0.178886639
732,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.593916051,0.117301519
733,1.363549,0.636489,2.36095,0.264111,0.269134,0.553197,0.553197,0.44394,0.202202,0.269602,0.44394,0.461315279,0.17215256
734,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.309557662,0.234424352
735,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.449714752,0.239915445
736,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.569939848,0.17795013
737,1.363549,0.636489,2.36095,0.176074,0.240038,0.504386,0.504386,0.29596,0.134801,0.179735,0.44394,0.249085436,0.159320501
738,1.363549,0.636489,2.36095,0.132055,0.225491,0.439304,0.439304,0.22197,0.119823,0.134801,0.22197,0.353066931,0.32531421
739,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.134801,0.22197,0.374992607,0.237085615
740,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.190968,0.22197,0.397585212,0.260328601
741,1.11104,1.485141,2.36095,0.132055,0.370968,0.602009,0.602009,0.22197,0.269602,0.303303,0.22197,0.236688852,0.30487678
742,0.984785,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.32577,0.35947,0.22197,0.203062146,0.395762373
743,0.984785,1.909467,2.36095,0.20542,0.425523,0.683361,0.683361,0.345286,0.32577,0.35947,0.345286,0.171311041,0.279448036
744,0.984785,1.909467,2.36095,0.315466,0.425523,0.683361,0.683361,0.591919,0.400659,0.434359,0.468603,0.207187761,0.279186216
745,0.449466,1.909467,3.934916,0.513549,0.490988,0.813525,0.813525,0.924874,0.505505,0.561672,0.591919,0.05284631,0.31158882
746,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.049994149,0.378466858
747,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.03769688,0.428814907
748,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.043607684,0.24730031
749,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.000720541,0.2934993
750,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.000734224,0.257272784
751,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.000732892,0.417125781
752,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.000481642,0.37435462
753,0.181806,0.721354,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.266880229
754,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.147015922
755,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.344303792
756,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.143464727
757,0.181806,0.127298,3.934916,0.308129,0.272771,0.455574,0.455574,0.51793,0.280836,0.314536,0.998864,0,0.302439299
758,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.204092706
759,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.201149552
760,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.234544907
761,0.181806,0.127298,1.967458,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.218693397
762,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.241790879
763,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.212366543
764,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.158924766
765,0.353513,0.212163,0.550888,0.099042,0.081831,0.146435,0.146435,0.166477,0.084251,0.101101,0.277462,0,0.156776715
766,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.223679677
767,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.193394821
768,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.230295469
769,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.126536826
770,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.170487068
771,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.151213138
772,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.139267653
773,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.164147774
774,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.108584614
775,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.16679974
776,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.120102571
777,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.145746644
778,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.12423844
779,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.122818375
780,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.072170284
781,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.151162541
782,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.168160923
783,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.123759693
784,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.185864221
785,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.107043429
786,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.124752115
787,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.134496412
788,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.136426802
789,0.181806,0.432813,0.236095,0.176074,0.158207,0.260328,0.260328,0.29596,0.162885,0.179735,0.110985,0,0.135360679
790,0.181806,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0,0.118100256
791,0.181806,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0,0.13805321
792,0.181806,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0,0.137147825
793,0.181806,1.060815,0.236095,0.363152,0.310959,0.536927,0.536927,0.610417,0.320153,0.370703,0.388447,0.006129255,0.123099047
794,0.181806,1.272978,0.236095,0.42918,0.360058,0.63455,0.63455,0.721402,0.370703,0.438104,0.721402,0.005255211,0.106422397
795,0.181806,1.272978,0.236095,0.42918,0.360058,0.63455,0.63455,0.721402,0.370703,0.438104,0.721402,0.004532371,0.102033255
796,0.181806,1.272978,0.236095,0.392498,0.360058,0.63455,0.63455,0.721402,0.314536,0.381937,0.721402,0.006891196,0.104330876
797,0.181806,2.12163,0.236095,0.374157,0.305503,0.63455,0.63455,0.721402,0.258369,0.32577,0.721402,0.098242836,0.047570342
798,0.181806,2.545956,0.236095,0.355816,0.305503,0.63455,0.63455,0.690573,0.239647,0.307047,0.628914,0.162154366,0.074958459
799,0.181806,2.545956,0.236095,0.319134,0.269134,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.134171828,0.108820427
800,0.181806,2.545956,0.236095,0.084369,0.067283,0.341681,0.341681,0.29596,0.05055,0.067401,0.29596,0.130727196,0.078045447
801,0.181806,2.545956,0.865682,0.066028,0.049099,0.341681,0.341681,0.29596,0.05055,0.067401,0.234301,0.243145883,0.100494809
802,0.181806,2.545956,1.180475,0.066028,0.049099,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.3322043,0.124530405
803,0.181806,2.545956,1.180475,0.066028,0.049099,0.341681,0.341681,0.234301,0.05055,0.067401,0.203472,0.32689236,0.087160132
804,0.181806,2.545956,1.180475,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.357637829,0.105600361
805,0.181806,2.545956,1.180475,0.066028,0.049099,0.178976,0.178976,0.141814,0.05055,0.067401,0.203472,0.52208073,0.089491643
806,0.181806,2.545956,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.572206584,0.13505281
807,0.181806,2.545956,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.406164127,0.096274327
808,0.181806,2.545956,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.570306549,0.161913913
809,0.181806,2.12163,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.648432464,0.089058802
810,0.181806,1.909467,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.559149049,0.145398652
811,0.181806,1.909467,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.635092097,0.089534303
812,0.181806,1.909467,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.648219375,0.141596604
813,0.181806,1.909467,3.541425,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.801474659,0.076201049
814,0.181806,1.909467,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.620996372,0.094257578
815,0.181806,1.909467,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.492756422,0.129734761
816,0.181806,1.909467,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.575650293,0.134149676
817,0.181806,2.333793,4.7219,0.198083,0.147296,0.292869,0.292869,0.332955,0.151651,0.202202,0.110985,0.645999872,0.139104317
818,0.181806,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.678783848,0.135279769
819,0.181806,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.718937008,0.164337812
820,0.181806,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.455992381,0.145042836
821,0.181806,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.607694466,0.145645105
822,0.181806,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.526712314,0.118435703
823,0.181806,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.555342771,0.095075045
824,0.181806,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.678645952,0.130824957
